Year,Province,Division,District,VehicleType,Count
2021,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,75579
2021,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,1488684
2021,Punjab,Faisalabad,Faisalabad,Other Vehicles,168
2021,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,17038
2021,Punjab,Faisalabad,Faisalabad,Taxis,5055
2021,Punjab,Faisalabad,Faisalabad,Tractors,13850
2021,Punjab,Faisalabad,Faisalabad,Trucks,5788
2021,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,15164
2021,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,1737
2021,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,19295
2021,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,876284
2021,Punjab,Gujranwala,Gujranwala,Other Vehicles,693
2021,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,8030
2021,Punjab,Gujranwala,Gujranwala,Taxis,3441
2021,Punjab,Gujranwala,Gujranwala,Tractors,19923
2021,Punjab,Gujranwala,Gujranwala,Trucks,1464
2021,Punjab,Gujranwala,Gujrat,Auto Rickshaws,12187
2021,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,998
2021,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,5528
2021,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,477949
2021,Punjab,Gujranwala,Gujrat,Other Vehicles,69
2021,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,3494
2021,Punjab,Gujranwala,Gujrat,Taxis,442
2021,Punjab,Gujranwala,Gujrat,Tractors,10585
2021,Punjab,Gujranwala,Gujrat,Trucks,821
2021,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,331
2021,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,218
2021,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,1009
2021,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,122108
2021,Punjab,Gujranwala,Hafizabad,Other Vehicles,9
2021,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,443
2021,Punjab,Gujranwala,Hafizabad,Taxis,204
2021,Punjab,Gujranwala,Hafizabad,Tractors,4379
2021,Punjab,Gujranwala,Hafizabad,Trucks,108
2021,Punjab,Faisalabad,Jhang,Auto Rickshaws,20243
2021,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,937
2021,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,2491
2021,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,246493
2021,Punjab,Faisalabad,Jhang,Other Vehicles,23
2021,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,1302
2021,Punjab,Faisalabad,Jhang,Taxis,435
2021,Punjab,Faisalabad,Jhang,Tractors,12528
2021,Punjab,Faisalabad,Jhang,Trucks,1186
2021,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,20149
2021,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,606
2021,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,6617
2021,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,243516
2021,Punjab,Rawalpindi,Jhelum,Other Vehicles,40
2021,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,2916
2021,Punjab,Rawalpindi,Jhelum,Taxis,294
2021,Punjab,Rawalpindi,Jhelum,Tractors,5448
2021,Punjab,Rawalpindi,Jhelum,Trucks,302
2021,Punjab,Lahore,Kasur,Auto Rickshaws,414
2021,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,294
2021,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,889
2021,Punjab,Lahore,Kasur,Motor Cycles/Scooters,29939
2021,Punjab,Lahore,Kasur,Other Vehicles,31
2021,Punjab,Lahore,Kasur,Pickups/Delivery Vans,1447
2021,Punjab,Lahore,Kasur,Taxis,274
2021,Punjab,Lahore,Kasur,Tractors,18488
2021,Punjab,Lahore,Kasur,Trucks,546
2021,Punjab,Multan,Khanewal,Auto Rickshaws,590
2021,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,87
2021,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,2387
2021,Punjab,Multan,Khanewal,Motor Cycles/Scooters,281801
2021,Punjab,Multan,Khanewal,Other Vehicles,17
2021,Punjab,Multan,Khanewal,Pickups/Delivery Vans,458
2021,Punjab,Multan,Khanewal,Taxis,367
2021,Punjab,Multan,Khanewal,Tractors,12170
2021,Punjab,Multan,Khanewal,Trucks,89
2021,Punjab,Sargodha,Khushab,Auto Rickshaws,15246
2021,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,627
2021,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,760
2021,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,132323
2021,Punjab,Sargodha,Khushab,Other Vehicles,21
2021,Punjab,Sargodha,Khushab,Pickups/Delivery Vans,782
2021,Punjab,Sargodha,Khushab,Taxis,19
2021,Punjab,Sargodha,Khushab,Tractors,6915
2021,Punjab,Sargodha,Khushab,Trucks,519
2021,Punjab,Lahore,Lahore,Auto Rickshaws,220210
2021,Punjab,Lahore,Lahore,Mini Buses/Buses/Flying/Luxury Coaches,64511
2021,Punjab,Lahore,Lahore,Motor Cars/Jeeps/Station Wagons,1499217
2021,Punjab,Lahore,Lahore,Motor Cycles/Scooters,4619091
2021,Punjab,Lahore,Lahore,Other Vehicles,5876
2021,Punjab,Lahore,Lahore,Pickups/Delivery Vans,124299
2021,Punjab,Lahore,Lahore,Taxis,27627
2021,Punjab,Lahore,Lahore,Tractors,58965
2021,Punjab,Lahore,Lahore,Trucks,43807
2021,Punjab,D.G.Khan,Layyah,Auto Rickshaws,10893
2021,Punjab,D.G.Khan,Layyah,Mini Buses/Buses/Flying/Luxury Coaches,277
2021,Punjab,D.G.Khan,Layyah,Motor Cars/Jeeps/Station Wagons,1595
2021,Punjab,D.G.Khan,Layyah,Motor Cycles/Scooters,194016
2021,Punjab,D.G.Khan,Layyah,Other Vehicles,32
2021,Punjab,D.G.Khan,Layyah,Pickups/Delivery Vans,593
2021,Punjab,D.G.Khan,Layyah,Taxis,134
2021,Punjab,D.G.Khan,Layyah,Tractors,13667
2021,Punjab,D.G.Khan,Layyah,Trucks,110
2021,Punjab,Multan,Lodhran,Auto Rickshaws,603
2021,Punjab,Multan,Lodhran,Mini Buses/Buses/Flying/Luxury Coaches,174
2021,Punjab,Multan,Lodhran,Motor Cars/Jeeps/Station Wagons,3048
2021,Punjab,Multan,Lodhran,Motor Cycles/Scooters,74128
2021,Punjab,Multan,Lodhran,Other Vehicles,17
2021,Punjab,Multan,Lodhran,Pickups/Delivery Vans,566
2021,Punjab,Multan,Lodhran,Taxis,356
2021,Punjab,Multan,Lodhran,Tractors,7847
2021,Punjab,Multan,Lodhran,Trucks,256
2021,Punjab,Gujranwala,M.B.Din,Auto Rickshaws,3843
2021,Punjab,Gujranwala,M.B.Din,Mini Buses/Buses/Flying/Luxury Coaches,369
2021,Punjab,Gujranwala,M.B.Din,Motor Cars/Jeeps/Station Wagons,2170
2021,Punjab,Gujranwala,M.B.Din,Motor Cycles/Scooters,171199
2021,Punjab,Gujranwala,M.B.Din,Other Vehicles,28
2021,Punjab,Gujranwala,M.B.Din,Pickups/Delivery Vans,1431
2021,Punjab,Gujranwala,M.B.Din,Taxis,220
2021,Punjab,Gujranwala,M.B.Din,Tractors,7197
2021,Punjab,Gujranwala,M.B.Din,Trucks,173
2021,Punjab,Sargodha,Mianwali,Auto Rickshaws,8400
2021,Punjab,Sargodha,Mianwali,Mini Buses/Buses/Flying/Luxury Coaches,764
2021,Punjab,Sargodha,Mianwali,Motor Cars/Jeeps/Station Wagons,1229
2021,Punjab,Sargodha,Mianwali,Motor Cycles/Scooters,196552
2021,Punjab,Sargodha,Mianwali,Other Vehicles,43
2021,Punjab,Sargodha,Mianwali,Pickups/Delivery Vans,3278
2021,Punjab,Sargodha,Mianwali,Taxis,262
2021,Punjab,Sargodha,Mianwali,Tractors,9600
2021,Punjab,Sargodha,Mianwali,Trucks,750
2021,Punjab,Multan,Multan,Auto Rickshaws,22000
2021,Punjab,Multan,Multan,Mini Buses/Buses/Flying/Luxury Coaches,5746
2021,Punjab,Multan,Multan,Motor Cars/Jeeps/Station Wagons,119656
2021,Punjab,Multan,Multan,Motor Cycles/Scooters,1366805
2021,Punjab,Multan,Multan,Other Vehicles,148
2021,Punjab,Multan,Multan,Pickups/Delivery Vans,21168
2021,Punjab,Multan,Multan,Taxis,10699
2021,Punjab,Multan,Multan,Tractors,20539
2021,Punjab,Multan,Multan,Trucks,6761
2021,Punjab,D.G.Khan,Muzaffargarh,Auto Rickshaws,755
2021,Punjab,D.G.Khan,Muzaffargarh,Mini Buses/Buses/Flying/Luxury Coaches,213
2021,Punjab,D.G.Khan,Muzaffargarh,Motor Cars/Jeeps/Station Wagons,2033
2021,Punjab,D.G.Khan,Muzaffargarh,Motor Cycles/Scooters,159368
2021,Punjab,D.G.Khan,Muzaffargarh,Other Vehicles,34
2021,Punjab,D.G.Khan,Muzaffargarh,Pickups/Delivery Vans,592
2021,Punjab,D.G.Khan,Muzaffargarh,Taxis,136
2021,Punjab,D.G.Khan,Muzaffargarh,Tractors,11193
2021,Punjab,D.G.Khan,Muzaffargarh,Trucks,524
2021,Punjab,Lahore,Nankana Sahib,Auto Rickshaws,47
2021,Punjab,Lahore,Nankana Sahib,Mini Buses/Buses/Flying/Luxury Coaches,31
2021,Punjab,Lahore,Nankana Sahib,Motor Cars/Jeeps/Station Wagons,308
2021,Punjab,Lahore,Nankana Sahib,Motor Cycles/Scooters,37202
2021,Punjab,Lahore,Nankana Sahib,Other Vehicles,18
2021,Punjab,Lahore,Nankana Sahib,Pickups/Delivery Vans,126
2021,Punjab,Lahore,Nankana Sahib,Taxis,1
2021,Punjab,Lahore,Nankana Sahib,Tractors,2154
2021,Punjab,Lahore,Nankana Sahib,Trucks,23
2021,Punjab,Gujranwala,Narowal,Auto Rickshaws,2651
2021,Punjab,Gujranwala,Narowal,Mini Buses/Buses/Flying/Luxury Coaches,44
2021,Punjab,Gujranwala,Narowal,Motor Cars/Jeeps/Station Wagons,389
2021,Punjab,Gujranwala,Narowal,Motor Cycles/Scooters,62741
2021,Punjab,Gujranwala,Narowal,Other Vehicles,17
2021,Punjab,Gujranwala,Narowal,Pickups/Delivery Vans,327
2021,Punjab,Gujranwala,Narowal,Taxis,1
2021,Punjab,Gujranwala,Narowal,Tractors,10879
2021,Punjab,Gujranwala,Narowal,Trucks,16
2021,Punjab,Sahiwal,Okara,Auto Rickshaws,3443
2021,Punjab,Sahiwal,Okara,Mini Buses/Buses/Flying/Luxury Coaches,267
2021,Punjab,Sahiwal,Okara,Motor Cars/Jeeps/Station Wagons,3059
2021,Punjab,Sahiwal,Okara,Motor Cycles/Scooters,337316
2021,Punjab,Sahiwal,Okara,Other Vehicles,46
2021,Punjab,Sahiwal,Okara,Pickups/Delivery Vans,1478
2021,Punjab,Sahiwal,Okara,Taxis,166
2021,Punjab,Sahiwal,Okara,Tractors,15293
2021,Punjab,Sahiwal,Okara,Trucks,585
2021,Punjab,Sahiwal,Pakpattan,Auto Rickshaws,250
2021,Punjab,Sahiwal,Pakpattan,Mini Buses/Buses/Flying/Luxury Coaches,122
2021,Punjab,Sahiwal,Pakpattan,Motor Cars/Jeeps/Station Wagons,1055
2021,Punjab,Sahiwal,Pakpattan,Motor Cycles/Scooters,124229
2021,Punjab,Sahiwal,Pakpattan,Other Vehicles,23
2021,Punjab,Sahiwal,Pakpattan,Pickups/Delivery Vans,493
2021,Punjab,Sahiwal,Pakpattan,Taxis,9
2021,Punjab,Sahiwal,Pakpattan,Tractors,10841
2021,Punjab,Sahiwal,Pakpattan,Trucks,38
2021,Punjab,Bahawalpur,R.Y.Khan,Auto Rickshaws,503
2021,Punjab,Bahawalpur,R.Y.Khan,Mini Buses/Buses/Flying/Luxury Coaches,1157
2021,Punjab,Bahawalpur,R.Y.Khan,Motor Cars/Jeeps/Station Wagons,15969
2021,Punjab,Bahawalpur,R.Y.Khan,Motor Cycles/Scooters,826790
2021,Punjab,Bahawalpur,R.Y.Khan,Other Vehicles,65
2021,Punjab,Bahawalpur,R.Y.Khan,Pickups/Delivery Vans,3928
2021,Punjab,Bahawalpur,R.Y.Khan,Taxis,426
2021,Punjab,Bahawalpur,R.Y.Khan,Tractors,27690
2021,Punjab,Bahawalpur,R.Y.Khan,Trucks,785
2021,Punjab,D.G.Khan,Rajanpur,Auto Rickshaws,4
2021,Punjab,D.G.Khan,Rajanpur,Mini Buses/Buses/Flying/Luxury Coaches,99
2021,Punjab,D.G.Khan,Rajanpur,Motor Cars/Jeeps/Station Wagons,591
2021,Punjab,D.G.Khan,Rajanpur,Motor Cycles/Scooters,30639
2021,Punjab,D.G.Khan,Rajanpur,Other Vehicles,22
2021,Punjab,D.G.Khan,Rajanpur,Pickups/Delivery Vans,343
2021,Punjab,D.G.Khan,Rajanpur,Taxis,191
2021,Punjab,D.G.Khan,Rajanpur,Tractors,3947
2021,Punjab,D.G.Khan,Rajanpur,Trucks,37
2021,Punjab,Rawalpindi,Rawalpindi,Auto Rickshaws,33061
2021,Punjab,Rawalpindi,Rawalpindi,Mini Buses/Buses/Flying/Luxury Coaches,14471
2021,Punjab,Rawalpindi,Rawalpindi,Motor Cars/Jeeps/Station Wagons,106604
2021,Punjab,Rawalpindi,Rawalpindi,Motor Cycles/Scooters,937612
2021,Punjab,Rawalpindi,Rawalpindi,Other Vehicles,475
2021,Punjab,Rawalpindi,Rawalpindi,Pickups/Delivery Vans,57237
2021,Punjab,Rawalpindi,Rawalpindi,Taxis,8145
2021,Punjab,Rawalpindi,Rawalpindi,Tractors,3928
2021,Punjab,Rawalpindi,Rawalpindi,Trucks,9225
2021,Punjab,Sahiwal,Sahiwal,Auto Rickshaws,1101
2021,Punjab,Sahiwal,Sahiwal,Mini Buses/Buses/Flying/Luxury Coaches,528
2021,Punjab,Sahiwal,Sahiwal,Motor Cars/Jeeps/Station Wagons,9880
2021,Punjab,Sahiwal,Sahiwal,Motor Cycles/Scooters,446126
2021,Punjab,Sahiwal,Sahiwal,Other Vehicles,40
2021,Punjab,Sahiwal,Sahiwal,Pickups/Delivery Vans,2858
2021,Punjab,Sahiwal,Sahiwal,Taxis,1955
2021,Punjab,Sahiwal,Sahiwal,Tractors,34900
2021,Punjab,Sahiwal,Sahiwal,Trucks,1067
2021,Punjab,Sargodha,Sargodha,Auto Rickshaws,46010
2021,Punjab,Sargodha,Sargodha,Mini Buses/Buses/Flying/Luxury Coaches,1811
2021,Punjab,Sargodha,Sargodha,Motor Cars/Jeeps/Station Wagons,8445
2021,Punjab,Sargodha,Sargodha,Motor Cycles/Scooters,529643
2021,Punjab,Sargodha,Sargodha,Other Vehicles,73
2021,Punjab,Sargodha,Sargodha,Pickups/Delivery Vans,4298
2021,Punjab,Sargodha,Sargodha,Taxis,1843
2021,Punjab,Sargodha,Sargodha,Tractors,18613
2021,Punjab,Sargodha,Sargodha,Trucks,2758
2021,Punjab,Lahore,Sheikhupura,Auto Rickshaws,2084
2021,Punjab,Lahore,Sheikhupura,Mini Buses/Buses/Flying/Luxury Coaches,483
2021,Punjab,Lahore,Sheikhupura,Motor Cars/Jeeps/Station Wagons,2194
2021,Punjab,Lahore,Sheikhupura,Motor Cycles/Scooters,54019
2021,Punjab,Lahore,Sheikhupura,Other Vehicles,45
2021,Punjab,Lahore,Sheikhupura,Pickups/Delivery Vans,992
2021,Punjab,Lahore,Sheikhupura,Taxis,342
2021,Punjab,Lahore,Sheikhupura,Tractors,13737
2021,Punjab,Lahore,Sheikhupura,Trucks,1181
2021,Punjab,Gujranwala,Sialkot,Auto Rickshaws,33709
2021,Punjab,Gujranwala,Sialkot,Mini Buses/Buses/Flying/Luxury Coaches,2038
2021,Punjab,Gujranwala,Sialkot,Motor Cars/Jeeps/Station Wagons,27569
2021,Punjab,Gujranwala,Sialkot,Motor Cycles/Scooters,703223
2021,Punjab,Gujranwala,Sialkot,Other Vehicles,62
2021,Punjab,Gujranwala,Sialkot,Pickups/Delivery Vans,7602
2021,Punjab,Gujranwala,Sialkot,Taxis,449
2021,Punjab,Gujranwala,Sialkot,Tractors,12578
2021,Punjab,Gujranwala,Sialkot,Trucks,433
2021,Punjab,Faisalabad,T.T.Singh,Auto Rickshaws,401
2021,Punjab,Faisalabad,T.T.Singh,Mini Buses/Buses/Flying/Luxury Coaches,190
2021,Punjab,Faisalabad,T.T.Singh,Motor Cars/Jeeps/Station Wagons,1467
2021,Punjab,Faisalabad,T.T.Singh,Motor Cycles/Scooters,230233
2021,Punjab,Faisalabad,T.T.Singh,Other Vehicles,17
2021,Punjab,Faisalabad,T.T.Singh,Pickups/Delivery Vans,555
2021,Punjab,Faisalabad,T.T.Singh,Taxis,125
2021,Punjab,Faisalabad,T.T.Singh,Tractors,12972
2021,Punjab,Faisalabad,T.T.Singh,Trucks,105
2021,Punjab,Multan,Vehari,Auto Rickshaws,479
2021,Punjab,Multan,Vehari,Mini Buses/Buses/Flying/Luxury Coaches,317
2021,Punjab,Multan,Vehari,Motor Cars/Jeeps/Station Wagons,4082
2021,Punjab,Multan,Vehari,Motor Cycles/Scooters,387482
2021,Punjab,Multan,Vehari,Other Vehicles,8
2021,Punjab,Multan,Vehari,Pickups/Delivery Vans,649
2021,Punjab,Multan,Vehari,Taxis,801
2021,Punjab,Multan,Vehari,Tractors,18419
2021,Punjab,Multan,Vehari,Trucks,197
2022,Punjab,Rawalpindi,Attock,Auto Rickshaws,22704
2022,Punjab,Rawalpindi,Attock,Mini Buses/Buses/Flying/Luxury Coaches,2598
2022,Punjab,Rawalpindi,Attock,Motor Cars/Jeeps/Station Wagons,12749
2022,Punjab,Rawalpindi,Attock,Motor Cycles/Scooters,144086
2022,Punjab,Rawalpindi,Attock,Other Vehicles,80
2022,Punjab,Rawalpindi,Attock,Pickups/Delivery Vans,5468
2022,Punjab,Rawalpindi,Attock,Taxis,487
2022,Punjab,Rawalpindi,Attock,Tractors,11518
2022,Punjab,Rawalpindi,Attock,Trucks,1094
2022,Punjab,Bahawalpur,Bahawalnagar,Auto Rickshaws,550
2022,Punjab,Bahawalpur,Bahawalnagar,Mini Buses/Buses/Flying/Luxury Coaches,176
2022,Punjab,Bahawalpur,Bahawalnagar,Motor Cars/Jeeps/Station Wagons,2880
2022,Punjab,Bahawalpur,Bahawalnagar,Motor Cycles/Scooters,393362
2022,Punjab,Bahawalpur,Bahawalnagar,Other Vehicles,25
2022,Punjab,Bahawalpur,Bahawalnagar,Pickups/Delivery Vans,1962
2022,Punjab,Bahawalpur,Bahawalnagar,Taxis,353
2022,Punjab,Bahawalpur,Bahawalnagar,Tractors,23642
2022,Punjab,Bahawalpur,Bahawalnagar,Trucks,102
2022,Punjab,Bahawalpur,Bahawalpur,Auto Rickshaws,9332
2022,Punjab,Bahawalpur,Bahawalpur,Mini Buses/Buses/Flying/Luxury Coaches,956
2022,Punjab,Bahawalpur,Bahawalpur,Motor Cars/Jeeps/Station Wagons,23132
2022,Punjab,Bahawalpur,Bahawalpur,Motor Cycles/Scooters,611794
2022,Punjab,Bahawalpur,Bahawalpur,Other Vehicles,52
2022,Punjab,Bahawalpur,Bahawalpur,Pickups/Delivery Vans,4739
2022,Punjab,Bahawalpur,Bahawalpur,Taxis,3168
2022,Punjab,Bahawalpur,Bahawalpur,Tractors,14820
2022,Punjab,Bahawalpur,Bahawalpur,Trucks,718
2022,Punjab,Sargodha,Bhakkar,Auto Rickshaws,27268
2022,Punjab,Sargodha,Bhakkar,Mini Buses/Buses/Flying/Luxury Coaches,286
2022,Punjab,Sargodha,Bhakkar,Motor Cars/Jeeps/Station Wagons,1092
2022,Punjab,Sargodha,Bhakkar,Motor Cycles/Scooters,158684
2022,Punjab,Sargodha,Bhakkar,Other Vehicles,10
2022,Punjab,Sargodha,Bhakkar,Pickups/Delivery Vans,752
2022,Punjab,Sargodha,Bhakkar,Taxis,84
2022,Punjab,Sargodha,Bhakkar,Tractors,9772
2022,Punjab,Sargodha,Bhakkar,Trucks,120
2022,Punjab,Rawalpindi,Chakwal,Auto Rickshaws,19591
2022,Punjab,Rawalpindi,Chakwal,Mini Buses/Buses/Flying/Luxury Coaches,544
2022,Punjab,Rawalpindi,Chakwal,Motor Cars/Jeeps/Station Wagons,1822
2022,Punjab,Rawalpindi,Chakwal,Motor Cycles/Scooters,163979
2022,Punjab,Rawalpindi,Chakwal,Other Vehicles,28
2022,Punjab,Rawalpindi,Chakwal,Pickups/Delivery Vans,2284
2022,Punjab,Rawalpindi,Chakwal,Taxis,105
2022,Punjab,Rawalpindi,Chakwal,Tractors,8178
2022,Punjab,Rawalpindi,Chakwal,Trucks,128
2022,Punjab,Faisalabad,Chiniot,Auto Rickshaws,15526
2022,Punjab,Faisalabad,Chiniot,Mini Buses/Buses/Flying/Luxury Coaches,30
2022,Punjab,Faisalabad,Chiniot,Motor Cars/Jeeps/Station Wagons,994
2022,Punjab,Faisalabad,Chiniot,Motor Cycles/Scooters,101216
2022,Punjab,Faisalabad,Chiniot,Other Vehicles,13
2022,Punjab,Faisalabad,Chiniot,Pickups/Delivery Vans,1336
2022,Punjab,Faisalabad,Chiniot,Taxis,10
2022,Punjab,Faisalabad,Chiniot,Tractors,1709
2022,Punjab,Faisalabad,Chiniot,Trucks,82
2022,Punjab,D.G.Khan,D.G.Khan,Auto Rickshaws,654
2022,Punjab,D.G.Khan,D.G.Khan,Mini Buses/Buses/Flying/Luxury Coaches,993
2022,Punjab,D.G.Khan,D.G.Khan,Motor Cars/Jeeps/Station Wagons,6440
2022,Punjab,D.G.Khan,D.G.Khan,Motor Cycles/Scooters,600749
2022,Punjab,D.G.Khan,D.G.Khan,Other Vehicles,60
2022,Punjab,D.G.Khan,D.G.Khan,Pickups/Delivery Vans,1904
2022,Punjab,D.G.Khan,D.G.Khan,Taxis,1530
2022,Punjab,D.G.Khan,D.G.Khan,Tractors,26988
2022,Punjab,D.G.Khan,D.G.Khan,Trucks,774
2022,Punjab,Faisalabad,Faisalabad,Auto Rickshaws,24086
2022,Punjab,Faisalabad,Faisalabad,Mini Buses/Buses/Flying/Luxury Coaches,3554
2022,Punjab,Faisalabad,Faisalabad,Motor Cars/Jeeps/Station Wagons,77554
2022,Punjab,Faisalabad,Faisalabad,Motor Cycles/Scooters,1520809
2022,Punjab,Faisalabad,Faisalabad,Other Vehicles,170
2022,Punjab,Faisalabad,Faisalabad,Pickups/Delivery Vans,17170
2022,Punjab,Faisalabad,Faisalabad,Taxis,5056
2022,Punjab,Faisalabad,Faisalabad,Tractors,14078
2022,Punjab,Faisalabad,Faisalabad,Trucks,5804
2022,Punjab,Gujranwala,Gujranwala,Auto Rickshaws,15164
2022,Punjab,Gujranwala,Gujranwala,Mini Buses/Buses/Flying/Luxury Coaches,1744
2022,Punjab,Gujranwala,Gujranwala,Motor Cars/Jeeps/Station Wagons,20806
2022,Punjab,Gujranwala,Gujranwala,Motor Cycles/Scooters,900631
2022,Punjab,Gujranwala,Gujranwala,Other Vehicles,694
2022,Punjab,Gujranwala,Gujranwala,Pickups/Delivery Vans,8202
2022,Punjab,Gujranwala,Gujranwala,Taxis,3456
2022,Punjab,Gujranwala,Gujranwala,Tractors,20025
2022,Punjab,Gujranwala,Gujranwala,Trucks,1482
2022,Punjab,Gujranwala,Gujrat,Auto Rickshaws,12205
2022,Punjab,Gujranwala,Gujrat,Mini Buses/Buses/Flying/Luxury Coaches,1000
2022,Punjab,Gujranwala,Gujrat,Motor Cars/Jeeps/Station Wagons,5754
2022,Punjab,Gujranwala,Gujrat,Motor Cycles/Scooters,493040
2022,Punjab,Gujranwala,Gujrat,Other Vehicles,69
2022,Punjab,Gujranwala,Gujrat,Pickups/Delivery Vans,3519
2022,Punjab,Gujranwala,Gujrat,Taxis,442
2022,Punjab,Gujranwala,Gujrat,Tractors,10807
2022,Punjab,Gujranwala,Gujrat,Trucks,822
2022,Punjab,Gujranwala,Hafizabad,Auto Rickshaws,331
2022,Punjab,Gujranwala,Hafizabad,Mini Buses/Buses/Flying/Luxury Coaches,222
2022,Punjab,Gujranwala,Hafizabad,Motor Cars/Jeeps/Station Wagons,1228
2022,Punjab,Gujranwala,Hafizabad,Motor Cycles/Scooters,126780
2022,Punjab,Gujranwala,Hafizabad,Other Vehicles,9
2022,Punjab,Gujranwala,Hafizabad,Pickups/Delivery Vans,447
2022,Punjab,Gujranwala,Hafizabad,Taxis,204
2022,Punjab,Gujranwala,Hafizabad,Tractors,4498
2022,Punjab,Gujranwala,Hafizabad,Trucks,108
2022,Punjab,Faisalabad,Jhang,Auto Rickshaws,20300
2022,Punjab,Faisalabad,Jhang,Mini Buses/Buses/Flying/Luxury Coaches,948
2022,Punjab,Faisalabad,Jhang,Motor Cars/Jeeps/Station Wagons,2673
2022,Punjab,Faisalabad,Jhang,Motor Cycles/Scooters,255438
2022,Punjab,Faisalabad,Jhang,Other Vehicles,24
2022,Punjab,Faisalabad,Jhang,Pickups/Delivery Vans,1322
2022,Punjab,Faisalabad,Jhang,Taxis,435
2022,Punjab,Faisalabad,Jhang,Tractors,12723
2022,Punjab,Faisalabad,Jhang,Trucks,1188
2022,Punjab,Rawalpindi,Jhelum,Auto Rickshaws,20336
2022,Punjab,Rawalpindi,Jhelum,Mini Buses/Buses/Flying/Luxury Coaches,608
2022,Punjab,Rawalpindi,Jhelum,Motor Cars/Jeeps/Station Wagons,6711
2022,Punjab,Rawalpindi,Jhelum,Motor Cycles/Scooters,251971
2022,Punjab,Rawalpindi,Jhelum,Other Vehicles,40
2022,Punjab,Rawalpindi,Jhelum,Pickups/Delivery Vans,2941
2022,Punjab,Rawalpindi,Jhelum,Taxis,295
2022,Punjab,Rawalpindi,Jhelum,Tractors,5642
2022,Punjab,Rawalpindi,Jhelum,Trucks,304
2022,Punjab,Lahore,Kasur,Auto Rickshaws,414
2022,Punjab,Lahore,Kasur,Mini Buses/Buses/Flying/Luxury Coaches,294
2022,Punjab,Lahore,Kasur,Motor Cars/Jeeps/Station Wagons,965
2022,Punjab,Lahore,Kasur,Motor Cycles/Scooters,32546
2022,Punjab,Lahore,Kasur,Other Vehicles,32
2022,Punjab,Lahore,Kasur,Pickups/Delivery Vans,1449
2022,Punjab,Lahore,Kasur,Taxis,274
2022,Punjab,Lahore,Kasur,Tractors,18660
2022,Punjab,Lahore,Kasur,Trucks,547
2022,Punjab,Multan,Khanewal,Auto Rickshaws,590
2022,Punjab,Multan,Khanewal,Mini Buses/Buses/Flying/Luxury Coaches,87
2022,Punjab,Multan,Khanewal,Motor Cars/Jeeps/Station Wagons,2568
2022,Punjab,Multan,Khanewal,Motor Cycles/Scooters,291072
2022,Punjab,Multan,Khanewal,Other Vehicles,17
2022,Punjab,Multan,Khanewal,Pickups/Delivery Vans,466
2022,Punjab,Multan,Khanewal,Taxis,368
2022,Punjab,Multan,Khanewal,Tractors,12346
2022,Punjab,Multan,Khanewal,Trucks,90
2022,Punjab,Sargodha,Khushab,Auto Rickshaws,15524
2022,Punjab,Sargodha,Khushab,Mini Buses/Buses/Flying/Luxury Coaches,628
2022,Punjab,Sargodha,Khushab,Motor Cars/Jeeps/Station Wagons,1018
2022,Punjab,Sargodha,Khushab,Motor Cycles/Scooters,137825
2022,Punjab,Sargodha,Khushab,Other Vehicles,21
